"id","name","type","length","startLat","startLng","startStakeNum","endStakeNum","endLat","endLng","tollRoads","endTime","provinceType","operation","isLoopCity","enTollStation","exTollStation","entrystation","exitstation","tollGrantry","ownerid","roadid","roadidname","roadtype","feeKtype","feeHtype","status","Gantrys","inoutprovince","HEX","NOTE","SORT","DIRECTION","BEGINTIME","VERTICALSECTIONTYPE","tollstaion"
"G701161001002520","旬阳-旬阳站",2,0,"32.730310","109.345142",162.405,150.274,"32.690023","109.458286","G701161","2031-12-24",0,1,0,"G7011610010070","G7011610010060",630301,630302,"G701161001002520",63,2,"白泉安康段",1,3,3,1,"G701161001002520010","0",,"6",1599,2,"2011-12-25",2,
"G701161001002610","安康东站-安康东",2,0,"32.679208","109.065824",189,190.24,"32.678216","109.061481","G701161","2031-12-24",0,1,0,,"G7011610010080",9990724,630104,"G701161001002610",63,2,"白泉安康段",1,3,3,1,"G701161001002610010","0",,"6",1600,1,"2011-12-25",2,
"G701161001002620","安康东-安康东站",2,0,"32.678216","109.061481",190.24,189,"32.679208","109.065824","G701161","2031-12-24",0,1,0,"G7011610010080",,630104,9990724,"G701161001002620",63,2,"白泉安康段",1,3,3,1,"G701161001002620010","0",,"6",1601,2,"2011-12-25",2,
"G701161001002710","恒口站-恒口",2,0,"32.724581","108.765651",218.569,224.394,"32.734276","108.735149","G701161","2030-12-25",0,1,0,,"G7011610010100",9990213,630102,"G701161001002710",63,1,"十天高速",1,3,3,1,"G701161001002710010","0",,"6",1602,1,"2011-12-25",2,
"G701161001002720","恒口-恒口站",2,0,"32.734276","108.735149",224.394,218.569,"32.724581","108.765651","G701161","2030-12-25",0,1,0,"G7011610010100",,630102,9990213,"G701161001002720",63,1,"十天高速",1,3,3,1,"G701161001002720010","0",,"6",1603,2,"2011-12-25",2,
"G701161001002810","蒲溪站-蒲溪",2,0,"32.734276","108.735149",224.394,237.221,"32.693795","108.637147","G701161","2030-12-25",0,1,0,"G7011610010100","G7011610010110",630102,630103,"G701161001002810",63,1,"十天高速",1,3,3,1,"G701161001002810010","0",,"6",1604,1,"2011-12-25",2,
"G701161001002820","蒲溪-蒲溪站",2,0,"32.693795","108.637147",237.221,224.394,"32.734276","108.735149","G701161","2030-12-25",0,1,0,"G7011610010110","G7011610010100",630103,630102,"G701161001002820",63,1,"十天高速",1,3,3,1,"G701161001002820010","0",,"6",1605,2,"2011-12-25",2,
"G701161001002910","汉阴站-汉阴",2,0,"32.693795","108.637147",237.221,250.71,"32.868838","108.516910","G701161","2030-12-25",0,1,0,"G7011610010110","G7011610010120",630103,630201,"G701161001002910",63,1,"十天高速",1,3,3,1,"G701161001002910010","0",,"6",1606,1,"2011-12-25",2,
"G701161001002920","汉阴-汉阴站",2,0,"32.868838","108.516910",250.71,237.221,"32.693795","108.637147","G701161","2030-12-25",0,1,0,"G7011610010120","G7011610010110",630201,630103,"G701161001002920",63,1,"十天高速",1,3,3,1,"G701161001002920010","0",,"6",1607,2,"2011-12-25",2,
"G701161001003010","池河站-池河",2,0,"32.868838","108.516910",250.71,270.52,"32.949980","108.354904","G701161","2030-12-25",0,1,0,"G7011610010120","G7011610010130",630201,630202,"G701161001003010",63,1,"十天高速",1,3,3,1,"G701161001003010010","0",,"6",1608,1,"2011-12-25",2,
"G701161001003020","池河-池河站",2,0,"32.949980","108.354904",270.52,250.71,"32.868838","108.516910","G701161","2030-12-25",0,1,0,"G7011610010130","G7011610010120",630202,630201,"G701161001003020",63,1,"十天高速",1,3,3,1,"G701161001003020010","0",,"6",1609,2,"2011-12-25",2,
"G701161001003110","石泉站-石泉",2,0,"32.949980","108.354904",270.52,279.395,"32.997675","108.283112","G701161","2030-12-25",0,1,0,"G7011610010130","G7011610010140",630202,630203,"G701161001003110",63,1,"十天高速",1,3,3,1,"G701161001003110010","0",,"6",1610,1,"2011-12-25",2,
"G701161001003120","石泉-石泉站",2,0,"32.997675","108.283112",279.395,270.52,"32.949980","108.354904","G701161","2030-12-25",0,1,0,"G7011610010140","G7011610010130",630203,630202,"G701161001003120",63,1,"十天高速",1,3,3,1,"G701161001003120010","0",,"6",1611,2,"2011-12-25",2,
"G701161001003210","安康东-忠诚枢纽",2,8260,"32.677351","109.071482",190.24,198.5,"32.670109","108.980372","G701161","2031-12-24",0,1,0,"G7011610010080","G0069610020001",630104,470100,"G701161001003210",63,2,"白泉安康段",1,3,3,0,"G701161001003210010",,,"0",,1,"2011-12-25",1,
"G701161001003220","忠诚枢纽-安康东",2,8260,"32.670109","108.980372",198.5,190.24,"32.677351","109.071482","G701161","2031-12-24",0,1,0,"G0069610020001","G7011610010080",470100,630104,"G701161001003220",63,2,"白泉安康段",1,3,3,0,"G701161001003220010",,,"0",,2,"2011-12-25",1,
"G701161002000110","茶镇-古城枢纽立交",2,29503,"33.005739","108.117206",296.21,325.713,"32.970180","107.831620","G701161","2030-12-25",0,1,0,"G7011610020010","G7011610020020",80101,80102,"G701161002000110",8,1,"西略高速",1,3,3,1,"G701161002000110010","0","270383","0",899,1,"2010-12-26",1,
"G701161002000120","古城枢纽立交-茶镇",2,29503,"32.969979","107.831637",325.713,296.21,"33.005473","108.117251","G701161","2030-12-25",0,1,0,"G7011610020020","G7011610020010",80102,80101,"G701161002000120",8,1,"西略高速",1,3,3,1,"G701161002000120010","0","270384","0",900,2,"2010-12-26",1,
"G701161002000210","古城枢纽立交-西乡",2,8574,"32.970180","107.831620",325.713,334.287,"32.957734","107.738933","G701161","2030-12-25",0,1,0,"G7011610020020","G7011610020030",80102,80103,"G701161002000210",8,1,"西略高速",1,3,3,1,"G701161002000210010","0","270385","0",901,1,"2010-12-26",1,
"G701161002000220","西乡-古城枢纽立交",2,8574,"32.957551","107.739220",334.287,325.713,"32.969979","107.831637","G701161","2030-12-25",0,1,0,"G7011610020030","G7011610020020",80103,80102,"G701161002000220",8,1,"西略高速",1,3,3,1,"G701161002000220010","0","270386","0",902,2,"2010-12-26",1,
"G701161002000310","西乡-沙河",2,22722,"32.957734","107.738933",334.287,357.009,"32.947064","107.507069","G701161","2030-12-25",0,1,0,"G7011610020030","G7011610020040",80103,80104,"G701161002000310",8,1,"西略高速",1,3,3,1,"G701161002000310010","0","270387","0",903,1,"2010-12-26",1,
"G701161002000320","沙河-西乡",2,22722,"32.946882","107.506876",357.009,334.287,"32.957359","107.738077","G701161","2030-12-25",0,1,0,"G7011610020040","G7011610020030",80104,80103,"G701161002000320",8,1,"西略高速",1,3,3,1,"G701161002000320010","0","270388","0",904,2,"2010-12-26",1,
"G701161002000410","沙河-盐井",2,20612,"32.947064","107.507069",357.009,377.621,"33.020834","107.312702","G701161","2030-12-25",0,1,0,"G7011610020040","G7011610020050",80104,80201,"G701161002000410",8,1,"西略高速",1,3,3,1,"G701161002000410010","0","270389","0",905,1,"2010-12-26",1,
"G701161002000420","盐井-沙河",2,20612,"33.020611","107.312457",377.621,357.009,"32.946832","107.506750","G701161","2030-12-25",0,1,0,"G7011610020050","G7011610020040",80201,80104,"G701161002000420",8,1,"西略高速",1,3,3,1,"G701161002000420010","0","27038A","0",906,2,"2010-12-26",1,
"G701161002000510","盐井-谢家营互通",2,12992,"33.020833","107.312569",377.621,390.613,"33.076438","107.196904","G701161","2030-12-25",0,1,0,"G7011610020050",,80201,9990212,"G701161002000510",8,1,"西略高速",1,3,3,1,"G701161002000510010","0","27038B","0",907,1,"2010-12-26",1,
"G701161002000520","谢家营互通-盐井",2,12992,"33.076151","107.196888",390.613,377.621,"33.020611","107.312457","G701161","2030-12-25",0,1,0,,"G7011610020050",9990212,80201,"G701161002000520",8,1,"西略高速",1,3,3,1,"G701161002000520010","0","27038C","0",908,2,"2010-12-26",1,
"G701161002000610","谢家营互通-铺镇",2,4298,"33.076438","107.196904",390.613,394.911,"33.102214","107.164578","G701161","2031-12-24",0,1,0,,"G7011610020060",9990212,80202,"G701161002000610",8,2,"西略略阳段",1,3,3,1,"G701161002000610010","0","27038D","0",909,1,"2011-12-25",1,
"G701161002000620","铺镇-谢家营互通",2,4298,"33.102257","107.164335",394.911,390.613,"33.076151","107.196888","G701161","2031-12-24",0,1,0,"G7011610020060",,80202,9990212,"G701161002000620",8,2,"西略略阳段",1,3,3,1,"G701161002000620010","0","27038E","0",910,2,"2011-12-25",1,
"G701161002000710","铺镇-汉中北",2,14889,"33.102214","107.164578",394.911,409.8,"33.170113","107.036778","G701161","2031-12-24",0,1,0,"G7011610020060","G7011610020070",80202,80203,"G701161002000710",8,2,"西略略阳段",1,3,3,1,"G701161002000710010","0","27038F","0",911,1,"2011-12-25",1,
"G701161002000720","汉中北-铺镇",2,14889,"33.169800","107.037186",409.8,394.911,"33.102257","107.164335","G701161","2031-12-24",0,1,0,"G7011610020070","G7011610020060",80203,80202,"G701161002000720",8,2,"西略略阳段",1,3,3,1,"G701161002000720010","0","270390","0",912,2,"2011-12-25",1,
"G701161002000810","汉中北-褒城",2,7000,"33.170113","107.036778",409.8,416.8,"33.173359","106.962983","G701161","2031-12-24",0,1,0,"G7011610020070","G7011610020080",80203,80204,"G701161002000810",8,2,"西略略阳段",1,3,3,1,"G701161002000810010","0","270391","0",913,1,"2011-12-25",1,
"G701161002000820","褒城-汉中北",2,7000,"33.173064","106.962879",416.8,409.8,"33.169800","107.037186","G701161","2031-12-24",0,1,0,"G7011610020080","G7011610020070",80204,80203,"G701161002000820",8,2,"西略略阳段",1,3,3,1,"G701161002000820010","0","270392","0",914,2,"2011-12-25",1,
"G701161002000910","褒城-宝汉石门互通",2,3250,"33.173378","106.962995",416.8,420.05,"33.180547","106.929239","G701161","2031-12-24",0,1,0,"G7011610020080",,80204,9900015,"G701161002000910",8,2,"西略略阳段",1,3,3,1,"G701161002000910010","0","270393","0",915,1,"2011-12-25",1,
"G701161002000920","宝汉石门互通-褒城",2,3250,"33.180586","106.929254",420.05,416.8,"33.173187","106.969350","G701161","2031-12-24",0,1,0,,"G7011610020080",9900015,80204,"G701161002000920",8,2,"西略略阳段",1,3,3,1,"G701161002000920010","0","270394","0",916,2,"2011-12-25",1,
"G701161002001010","宝汉石门互通-新街子",2,8781,"33.180761","106.929352",420.05,428.831,"33.192962","106.838425","G701161","2031-12-24",0,1,0,,"G7011610020090",9900015,80301,"G701161002001010",8,2,"西略略阳段",1,3,3,1,"G701161002001010010","0","270395","0",917,1,"2011-12-25",1,
"G701161002001020","新街子-宝汉石门互通",2,8781,"33.192979","106.838446",428.831,420.05,"33.180586","106.929254","G701161","2031-12-24",0,1,0,"G7011610020090",,80301,9900015,"G701161002001020",8,2,"西略略阳段",1,3,3,1,"G701161002001020010","0","270396","0",918,2,"2011-12-25",1,
"G701161002001110","新街子-勉县北",2,10969,"33.192962","106.838425",428.831,439.8,"33.189521","106.722436","G701161","2031-12-24",0,1,0,"G7011610020090","G7011610020100",80301,80302,"G701161002001110",8,2,"西略略阳段",1,3,3,1,"G701161002001110010","0","270397","0",919,1,"2011-12-25",1,
"G701161002001120","勉县北-新街子",2,10969,"33.189530","106.722435",439.8,428.831,"33.192983","106.838592","G701161","2031-12-24",0,1,0,"G7011610020100","G7011610020090",80302,80301,"G701161002001120",8,2,"西略略阳段",1,3,3,1,"G701161002001120010","0","270398","0",920,2,"2011-12-25",1,
"G701161002001210","勉县北-茶店",2,25900,"33.189493","106.722316",439.8,465.7,"33.192270","106.469596","G701161","2031-12-24",0,1,0,"G7011610020100","G7011610020110",80302,80303,"G701161002001210",8,2,"西略略阳段",1,3,3,1,"G701161002001210010","0","270399","0",921,1,"2011-12-25",1,
"G701161002001220","茶店-勉县北",2,25900,"33.192406","106.469487",465.7,439.8,"33.189493","106.722316","G701161","2031-12-24",0,1,0,"G7011610020110","G7011610020100",80303,80302,"G701161002001220",8,2,"西略略阳段",1,3,3,1,"G701161002001220010","0","27039A","0",922,2,"2011-12-25",1,
"G701161002001310","茶店-五郎坪",2,16719,"33.192440","106.469551",465.7,482.419,"33.307581","106.372856","G701161","2031-12-24",0,1,0,"G7011610020110","G7011610020120",80303,80401,"G701161002001310",8,2,"西略略阳段",1,3,3,1,"G701161002001310010","0","27039B","0",923,1,"2011-12-25",1,
"G701161002001320","五郎坪-茶店",2,16719,"33.307452","106.372911",482.419,465.7,"33.192381","106.469647","G701161","2031-12-24",0,1,0,"G7011610020120","G7011610020110",80401,80303,"G701161002001320",8,2,"西略略阳段",1,3,3,1,"G701161002001320010","0","27039C","0",924,2,"2011-12-25",1,
"G701161002001410","五郎坪-略阳",2,21220,"33.307582","106.373024",482.419,503.639,"33.365256","106.182707","G701161","2031-12-24",2,1,0,"G7011610020120","G7011610020130",80401,80402,"G701161002001410",8,2,"西略略阳段",1,3,3,1,"G701161002001410010","0","27039D","0",925,1,"2011-12-25",1,
"G701161002001420","略阳-五郎坪",2,21220,"33.365031","106.182495",503.639,482.419,"33.307452","106.372911","G701161","2031-12-24",2,1,0,"G7011610020130","G7011610020120",80402,80401,"G701161002001420",8,2,"西略略阳段",1,3,3,1,"G701161002001420010","0","27039E","0",926,2,"2011-12-25",1,
"G701161002001510","略阳-才子桥隧",2,37951,"33.365256","106.182707",503.639,516.87,"33.439393","106.120948","G701161","2031-12-24",2,1,0,"G7011610020130",,80402,0,"G701161002001510",8,2,"西略略阳段",1,3,3,1,"G701161002001510010","0","27039F","0",927,1,"2011-12-25",1,
"G701161002001520","才子桥隧-略阳",2,37951,"33.439008","106.121069",516.87,503.639,"33.365141","106.182712","G701161","2031-12-24",2,1,0,,"G7011610020130",0,80402,"G701161002001520",8,2,"西略略阳段",1,3,3,1,"G701161002001520010","0","2703A0","0",928,2,"2011-12-25",1,
"G701161002001610","才子桥隧-陕西略阳",2,1,"33.439393","106.120948",516.87,541.59,"33.611043","106.045921","G701161","2031-12-24",1,1,0,,"G7011610020150",0,80403,"G701161002001510",8,2,"才子桥隧",2,1,1,1,"G701161002001510010","1","2703A1","11",929,1,"2011-12-25",1,"G7011610020140"
"G701161002001620","陕西略阳-才子桥隧",2,1,"33.610931","106.045892",541.59,516.87,"33.439008","106.121069","G701161","2031-12-24",1,1,0,"G7011610020150",,80403,0,"G701161002001520",8,2,"才子桥隧",2,1,1,1,"G701161002001520010","2","2703A2","12",930,2,"2011-12-25",1,"G7011610020140"
"G701161002001710","茶镇站-茶镇",2,0,"33.006717","108.113919",296.21,296.21,"33.006717","108.113919","G701161","2030-12-25",0,1,0,,"G7011610020010",,80101,"G701161002001710",63,0,"西略高速",1,3,3,1,"G701161002001710010","0",,"6",1612,1,"2010-12-26",2,
"G701161002001720","茶镇-茶镇站",2,0,"33.006104","108.113895",296.21,296.21,"33.006104","108.113895","G701161","2030-12-25",0,1,0,"G7011610020010",,80101,,"G701161002001720",63,0,"西略高速",1,3,3,1,"G701161002001720010","0",,"6",1613,2,"2010-12-26",2,
"G701161002001810","西乡站-西乡",2,0,"32.970873","107.821566",325.713,334.287,"32.959208","107.732511","G701161","2030-12-25",0,1,0,"G7011610020020","G7011610020030",80102,80103,"G701161002001810",8,1,"西略高速",1,3,3,1,"G701161002001810010","0",,"6",1614,1,"2010-12-26",2,
"G701161002001820","西乡-西乡站",2,0,"32.959208","107.732511",334.287,325.713,"32.970873","107.821566","G701161","2030-12-25",0,1,0,"G7011610020030","G7011610020020",80103,80102,"G701161002001820",8,1,"西略高速",1,3,3,1,"G701161002001820010","0",,"6",1615,2,"2010-12-26",2,
"G701161002001910","沙河站-沙河",2,0,"32.959208","107.732511",334.287,357.009,"32.948886","107.502740","G701161","2030-12-25",0,1,0,"G7011610020030","G7011610020040",80103,80104,"G701161002001910",8,1,"西略高速",1,3,3,1,"G701161002001910010","0",,"6",1616,1,"2010-12-26",2,
"G701161002001920","沙河-沙河站",2,0,"32.948886","107.502740",357.009,334.287,"32.959208","107.732511","G701161","2030-12-25",0,1,0,"G7011610020040","G7011610020030",80104,80103,"G701161002001920",8,1,"西略高速",1,3,3,1,"G701161002001920010","0",,"6",1617,2,"2010-12-26",2,
"G701161002002010","盐井站-盐井",2,0,"32.948886","107.502740",357.009,377.621,"33.022561","107.307888","G701161","2030-12-25",0,1,0,"G7011610020040","G7011610020050",80104,80201,"G701161002002010",8,1,"西略高速",1,3,3,1,"G701161002002010010","0",,"6",1618,1,"2010-12-26",2,
"G701161002002020","盐井-盐井站",2,0,"33.022561","107.307888",377.621,357.009,"32.948886","107.502740","G701161","2030-12-25",0,1,0,"G7011610020050","G7011610020040",80201,80104,"G701161002002020",8,1,"西略高速",1,3,3,1,"G701161002002020010","0",,"6",1619,2,"2010-12-26",2,
"G701161002002110","铺镇站-铺镇",2,0,"33.067745","107.202090",390.613,394.911,"33.102939","107.160414","G701161","2031-12-24",0,1,0,,"G7011610020060",9990212,80202,"G701161002002110",8,2,"西略略阳段",1,3,3,1,"G701161002002110010","0",,"6",1620,1,"2010-12-26",2,
"G701161002002120","铺镇-铺镇站",2,0,"33.102939","107.160414",394.911,390.613,"33.067745","107.202090","G701161","2031-12-24",0,1,0,"G7011610020060",,80202,9990212,"G701161002002120",8,2,"西略略阳段",1,3,3,1,"G701161002002120010","0",,"6",1621,2,"2010-12-26",2,
"G701161002002210","汉中北站-汉中北",2,0,"33.102939","107.160414",394.911,409.8,"33.174793","107.038603","G701161","2031-12-24",0,1,0,"G7011610020060","G7011610020070",80202,80203,"G701161002002210",8,2,"西略略阳段",1,3,3,1,"G701161002002210010","0",,"6",1622,1,"2010-12-26",2,
"G701161002002220","汉中北-汉中北站",2,0,"33.174793","107.038603",409.8,394.911,"33.102939","107.160414","G701161","2031-12-24",0,1,0,"G7011610020070","G7011610020060",80203,80202,"G701161002002220",8,2,"西略略阳段",1,3,3,1,"G701161002002220010","0",,"6",1623,2,"2010-12-26",2,
"G701161002002310","褒城站-褒城",2,0,"33.174793","107.038603",409.8,416.8,"33.175345","106.964993","G701161","2031-12-24",0,1,0,"G7011610020070","G7011610020080",80203,80204,"G701161002002310",8,2,"西略略阳段",1,3,3,1,"G701161002002310010","0",,"6",1624,1,"2010-12-26",2,
"G701161002002320","褒城-褒城站",2,0,"33.175345","106.964993",416.8,409.8,"33.174793","107.038603","G701161","2031-12-24",0,1,0,"G7011610020080","G7011610020070",80204,80203,"G701161002002320",8,2,"西略略阳段",1,3,3,1,"G701161002002320010","0",,"6",1625,2,"2010-12-26",2,
"G701161002002410","新街子站-新街子",2,0,"33.182521","106.925048",420.05,428.831,"33.194899","106.834454","G701161","2031-12-24",0,1,0,,"G7011610020090",9900015,80301,"G701161002002410",8,2,"西略略阳段",1,3,3,1,"G701161002002410010","0",,"6",1626,1,"2010-12-26",2,
"G701161002002420","新街子-新街子站",2,0,"33.194899","106.834454",428.831,420.05,"33.182521","106.925048","G701161","2031-12-24",0,1,0,"G7011610020090",,80301,9900015,"G701161002002420",8,2,"西略略阳段",1,3,3,1,"G701161002002420010","0",,"6",1627,2,"2010-12-26",2,
"G701161002002510","勉县北站-勉县北",2,0,"33.194899","106.834454",428.831,439.8,"33.191434","106.718234","G701161","2031-12-24",0,1,0,"G7011610020090","G7011610020100",80301,80302,"G701161002002510",8,2,"西略略阳段",1,3,3,1,"G701161002002510010","0",,"6",1628,1,"2010-12-26",2,
